dirdyadID,year,ln_ref_flow,pop_diff,distance,regimedif,wardiff,pop_between,pop_within,regime_between,regime_within,war_between,war_within
570600,1992,-0.693147182,-0.023669001,4.921999931,0,0,-0.025020599,0.001351599,0.555000007,-0.555000007,0.100000001,-0.100000001
481615,1992,-0.693147182,-0.025281001,2.549000025,0.150000006,-1,-0.0278953,0.002614299,0.010000002,0.140000001,-1,0
439616,1992,-0.693147182,0.000942999,1.838999987,0,0,0.0016675,-0.0007245,-0.039999999,0.039999999,0,0
482530,1992,-0.693147182,-0.052051999,1.376000047,-0.300000012,0,-0.051077001,-0.000974998,-0.025000006,-0.275000006,0,0
516438,1992,-0.693147182,-0.000612,3.099999905,0.100000001,1,-0.0010182,0.0004062,0.029999999,0.07,0.400000006,0.600000024
404420,1992,-0.693147182,0.000127,0.129999995,-0.699999988,0,-3.98E-05,0.0001668,0.25,-0.949999988,0.200000003,-0.200000003
438590,1992,-0.693147182,0.005314,5.260000229,-0.75,0,0.0060985,-0.0007845,-0.610000014,-0.139999986,0.400000006,-0.400000006
471600,1992,-0.693147182,-0.013405002,2.397000074,0.150000006,0,-0.0133296,-7.54017E-05,0.13000001,0.019999996,0.100000001,-0.100000001
570433,1992,-0.693147182,-0.005826,4.269999981,-0.300000012,-1,-0.0066178,0.0007918,0.184999987,-0.485000014,-0.899999976,-0.100000024
461570,1992,-0.693147182,0.001865,3.00999999,0.200000003,0,0.0021804,-0.0003154,-0.330000013,0.530000031,-0.100000001,0.100000001
565483,1992,-0.693147182,-0.004537,2.403000116,0.5,-1,-0.0051943,0.0006573,0.439999998,0.060000002,-0.5,-0.5
517484,1992,-0.693147182,0.003828,1.032999992,-0.600000024,1,0.0036074,0.0002206,-0.265000015,-0.335000008,0.800000012,0.199999988
620404,1992,-0.693147182,0.003504,2.33100009,-0.050000001,0,0.0041787,-0.0006747,-0.455000013,0.405000001,-0.100000001,0.100000001
571434,1992,-0.693147182,-0.003689,2.664999962,0.100000001,0,-0.0041053,0.0004163,0.125,-0.024999999,0,0
620570,1992,-0.693147182,0.002631,4.402999878,0,0,0.0032417,-0.0006107,-0.574999988,0.574999988,0,0
551437,1992,-0.693147182,-0.005117,2.766000032,0.649999976,0,-0.0057139,0.0005969,0.335000008,0.314999968,0,0
565482,1992,-0.693147182,-0.001641,1.86500001,0.600000024,0,-0.0017615,0.0001205,0.105000004,0.495000005,0.600000024,-0.600000024
420435,1992,-0.693147182,-0.001229,0.324000001,0.699999988,0,-0.0012439,1.48999E-05,0.155000001,0.544999957,0,0
590616,1992,-0.693147182,-0.007406,5.004000187,0.75,0,-0.0079889,0.0005829,0.659999967,0.090000033,0,0
581483,1992,-0.693147182,-0.005404,2.540999889,0.400000006,-1,-0.0061516,0.0007476,0.245000005,0.155000001,-1.100000024,0.100000024
471482,1992,-0.693147182,0.009077,0,0.100000001,0,0.0103874,-0.001310401,-0.394999981,0.494999975,0,0
541522,1992,-0.693147182,0.014236,2.694000006,0.050000001,0,0.0171912,-0.002955199,0.379999995,-0.329999983,-0.200000003,0.200000003
451520,1992,-0.693147182,-0.004818,4.056000233,-0.349999994,0,-0.0051587,0.0003407,-0.109999999,-0.239999995,0.300000012,-0.300000012
565420,1992,-0.693147182,0.000546,3.381999969,-0.100000001,0,0.0004393,0.0001067,0.444999993,-0.545000017,0.699999988,-0.699999988
490565,1992,-0.693147182,0.039144002,1.26699996,-0.300000012,0,0.0453959,-0.006251898,-0.300000012,0,-0.100000001,0.100000001
432540,1992,-0.693147182,-0.000793,2.082000017,0.349999994,-1,-0.0007167,-7.62997E-05,0.430000007,-0.080000013,-2.200000048,1.200000048
433571,1992,-0.693147182,0.006346,3.993000031,-0.449999988,1,0.0071614,-0.0008154,-0.38499999,-0.064999998,1,0
520490,1992,-0.693147182,-0.031684004,2.122999907,0,1,-0.037409,0.005724996,0,0,0,1
517510,1992,-0.693147182,-0.021101002,0,-0.050000001,1,-0.024635499,0.003534498,-0.189999998,0.140000001,1.299999952,-0.299999952
516432,1992,-0.693147182,-0.00403,2.796000004,-0.5,1,-0.0045835,0.0005535,-0.405000001,-0.094999999,0.699999988,0.300000012
651565,1992,-0.693147182,0.054314997,3.756999969,-0.449999988,1,0.060617,-0.006302003,-0.495000005,0.045000017,0,1
501522,1992,-0.693147182,0.025146,0.991999984,0.100000001,-1,0.0291196,-0.0039736,0.025,0.075000003,-0.300000012,-0.699999988
590516,1992,-0.693147182,-0.004702,2.22300005,0.649999976,-1,-0.0050803,0.0003783,0.579999983,0.069999993,-0.800000012,-0.199999988
553560,1992,-0.693147182,-0.029996,1.682000041,-0.75,-1,-0.0305258,0.0005298,-0.245000005,-0.504999995,-0.200000003,-0.800000012
500580,1992,-0.693147182,0.004291999,1.672999978,-0.800000012,0,0.004975301,-0.000683302,-0.620000005,-0.180000007,1.200000048,-1.200000048
451434,1992,-0.693147182,-0.000981,1.095000029,-0.649999976,1,-0.0011914,0.0002104,-0.409999996,-0.23999998,0.899999976,0.100000024
517482,1992,-0.693147182,0.003135,0.906000018,-0.050000001,1,0.002942,0.000193,-0.480000019,0.430000007,1.200000048,-0.200000048
435510,1992,-0.693147182,-0.025194,4.143000126,0,0,-0.028534401,0.003340401,-0.204999998,0.204999998,0,0
572552,1992,-0.693147182,-0.009577,0.587000012,-0.200000003,0,-0.0105046,0.0009276,-0.160000011,-0.039999992,-0.400000006,0.400000006
450439,1992,-0.693147182,-0.006852999,0.759000003,0.25,1,-0.0079585,0.0011055,0.200000003,0.049999997,0.699999988,0.300000012
452484,1992,-0.693147182,0.013551001,1.268000007,-0.300000012,0,0.015506701,-0.0019557,0.079999998,-0.379999995,-0.5,0.5
616510,1992,-0.693147182,-0.018811001,3.555000067,0.050000001,0,-0.0218111,0.003000099,-0.064999998,0.114999995,0,0
433404,1992,9.011889458,0.006699,0,0.25,1,0.0075548,-0.0008558,-0.065000005,0.314999998,0.800000012,0.199999988
570625,1992,-0.693147182,-0.025444999,3.124000072,0,-1,-0.026196301,0.000751302,0.574999988,-0.574999988,-0.899999976,-0.100000024
404451,1992,-0.693147182,-0.003061,0.282000005,0.050000001,-1,-0.0033073,0.0002463,0.215000004,-0.165000007,-0.699999988,-0.300000012
516471,1992,-0.693147182,-0.006356,1.332000017,0.050000001,1,-0.0075296,0.0011736,0.120000005,-0.070000008,0.699999988,0.300000012
461565,1992,-0.693147182,0.002319,2.25999999,-0.449999988,0,0.0026383,-0.0003193,-0.405000001,-0.044999987,-0.699999988,0.699999988
517481,1992,-0.693147182,0.00521,1.434999943,-0.150000006,1,0.005176,3.39998E-05,-0.085000001,-0.065000005,1.299999952,-0.299999952
484590,1992,-0.693147182,0.001288,3.045000076,-0.25,0,0.0015571,-0.0002691,-0.519999981,0.269999981,0.5,-0.5
620651,1992,-0.693147182,-0.051229998,0,-0.200000003,-1,-0.056917399,0.005687401,-0.155000001,-0.045000002,-0.600000024,-0.399999976
625490,1992,9.814656258,-0.013245001,0,-0.349999994,1,-0.018741701,0.005496699,-0.349999994,0,0.400000006,0.600000024
522482,1992,-0.693147182,-0.002511,1.753999949,-0.050000001,1,-0.0027441,0.0002331,-0.395000011,0.344999999,0.200000003,0.800000012
620552,1992,-0.693147182,-0.005901,3.700999975,-0.050000001,0,-0.0061398,0.0002388,-0.055,0.004999999,-0.300000012,0.300000012
471411,1992,-0.693147182,0.011773,0,0.150000006,0,0.0133258,-0.001552801,0.060000002,0.090000004,0.100000001,-0.100000001
565452,1992,-0.693147182,-0.014499001,2.273000002,0.349999994,0,-0.016602799,0.002103798,0.239999995,0.109999999,0.699999988,-0.699999988
651590,1992,-0.693147182,0.054654997,3.888000011,-0.649999976,1,0.061078001,-0.006423004,-0.694999993,0.045000017,0.699999988,0.300000012
560510,1992,-0.693147182,0.011518,2.301000118,0.600000024,1,0.0096553,0.0018627,0.524999976,0.075000048,0.200000003,0.800000012
471501,1992,-0.693147182,-0.013558001,1.784999967,0.050000001,0,-0.0159881,0.002430099,-0.025,0.075000003,0.100000001,-0.100000001
620452,1992,-0.693147182,-0.011414001,2.078000069,-0.300000012,0,-0.0129032,0.0014892,-0.409999996,0.109999985,0.100000001,-0.100000001
411553,1992,-0.693147182,-0.008454,2.10800004,0.100000001,0,-0.0096454,0.0011914,-0.445000023,0.545000017,0,0
482471,1992,-0.693147182,-0.009077,0,-0.100000001,0,-0.0103874,0.001310401,0.394999981,-0.494999975,0,0
600541,1992,-0.693147182,0.010757001,4.889999866,-0.050000001,-1,0.009269901,0.0014871,-0.50999999,0.459999979,-0.100000001,-0.899999976
451522,1992,-0.693147182,0.003512,3.839999914,0,0,0.0038108,-0.0002988,0.090000004,-0.090000004,0.600000024,-0.600000024
451551,1992,-0.693147182,-0.003489,3.289999962,-0.649999976,1,-0.0039909,0.0005019,-0.25999999,-0.389999986,0.899999976,0.100000024
516435,1992,-0.693147182,0.003679,3.426000118,0.150000006,1,0.0038147,-0.0001357,0.219999999,-0.069999993,0.800000012,0.199999988
461435,1992,-0.693147182,0.001636,1.424000025,0.150000006,0,0.0018337,-0.0001977,0.195000008,-0.045000002,0,0
565450,1992,-0.693147182,-0.001156,2.752000093,0.300000012,-1,-0.0012369,8.09002E-05,0.300000012,0,0,-1
475481,1992,-0.693147182,0.101137996,0.629000008,-0.050000001,0,0.108812802,-0.007674806,0.07,-0.120000005,0.100000001,-0.100000001
517471,1992,-0.693147182,-0.005942,1.343999982,-0.150000006,1,-0.0074454,0.0015034,-0.085000001,-0.065000005,1.200000048,-0.200000048
501437,1992,-0.693147182,0.013028001,2.959000111,0.100000001,0,0.015604,-0.002575998,0.009999999,0.090000004,0,0
560420,1992,-0.693147182,0.037941001,4.005000114,-0.100000001,1,0.039433599,-0.001492597,0.574999988,-0.675000012,0.200000003,0.800000012
420560,1992,-0.693147182,-0.037941001,4.005000114,0.100000001,-1,-0.039433599,0.001492597,-0.574999988,0.675000012,-0.200000003,-0.800000012
471450,1992,-0.693147182,0.009562,1.546000004,-0.200000003,-1,0.010912,-0.001350001,-0.200000003,0,-0.600000024,-0.399999976
483590,1992,-0.693147182,0.004877,3.650000095,-0.699999988,1,0.0056553,-0.0007783,-0.639999986,-0.060000002,1.200000048,-0.200000048
516551,1992,-0.693147182,-0.001769,0.834999979,-0.449999988,1,-0.0021998,0.0004308,-0.230000004,-0.219999984,0.800000012,0.199999988
551482,1992,-0.693147182,0.00449,1.521000028,0.600000024,0,0.0050576,-0.0005676,-0.044999998,0.645000041,-0.100000001,0.100000001
625439,1992,-0.693147182,0.017890001,2.29399991,-0.100000001,1,0.0174588,0.0004312,-0.150000006,0.050000004,1,0
451620,1992,-0.693147182,-0.000443,2.387000084,0,1,-0.0008714,0.0004284,0.239999995,-0.239999995,0.800000012,0.199999988
565439,1992,-0.693147182,-0.008009,2.727999926,0.550000012,0,-0.0091954,0.001186401,0.5,0.050000012,0.699999988,-0.699999988
500651,1992,-0.693147182,-0.037942998,2.058000088,-0.200000003,-1,-0.042196199,0.004253201,-0.02,-0.180000007,0.5,-1.5
516436,1992,-0.693147182,-0.002478,2.204999924,-0.550000012,0,-0.0033708,0.0008928,-0.210000008,-0.340000004,0.300000012,-0.300000012
570501,1992,-0.693147182,-0.023822,2.03399992,-0.100000001,0,-0.027679101,0.0038571,0.400000006,-0.5,0.100000001,-0.100000001
517461,1992,-0.693147182,0.002457,2.069000006,-0.200000003,1,0.0020652,0.0003918,-0.180000007,-0.019999996,1.299999952,-0.299999952
452560,1992,-0.693147182,-0.022895999,2.989000082,-0.349999994,-1,-0.0223915,-0.000504499,-0.370000005,0.020000011,-0.200000003,-0.800000012
510451,1992,-0.693147182,0.023235001,3.772000074,0.050000001,-1,0.026510801,-0.0032758,0.015000002,0.035,-0.899999976,-0.100000024
580600,1992,-0.693147182,-0.012043002,5.118999958,0.800000012,0,-0.012033001,-1.00015E-05,0.735000014,0.064999998,0,0
461553,1992,-0.693147182,-0.00508,2.632999897,0.300000012,0,-0.0058302,0.0007502,-0.289999992,0.590000033,0,0
404616,1992,-0.693147182,-0.007485,2.352999926,-0.050000001,0,-0.008007,0.000522,0.265000015,-0.315000027,0.200000003,-0.200000003
590615,1992,-0.693147182,-0.025187001,5.301000118,0.850000024,-1,-0.0278838,0.002696799,0.709999979,0.140000045,-1,0
571490,1992,-0.693147182,-0.039210003,1.572000027,0.400000006,0,-0.0454816,0.006271597,0.425000012,-0.025000006,-0.600000024,0.600000024
540522,1992,-0.693147182,0.010055,2.496000051,0.349999994,0,0.0109021,-0.0008471,0.095000006,0.254999995,2,-2
553581,1992,-0.693147182,0.008266,0.656000018,-0.649999976,0,0.0094258,-0.0011598,0.079999998,-0.729999959,-0.100000001,0.100000001
625571,1992,-0.693147182,0.025965,2.818000078,-0.75,1,0.026739901,-0.000774901,-0.774999976,0.024999976,1,0
620433,1992,-0.693147182,-0.003195,2.296999931,-0.300000012,-1,-0.0033761,0.0001811,-0.390000015,0.090000004,-0.899999976,-0.100000024
482436,1992,-0.693147182,-0.005198999,1.289999962,-0.699999988,-1,-0.0062286,0.0010296,0.065000005,-0.764999986,-0.400000006,-0.600000024
530620,1992,-0.693147182,0.050608002,2.289999962,0.349999994,0,0.049571998,0.001036003,0.349999994,0,0,0
553436,1992,-0.693147182,0.000559,2.88499999,-0.850000024,-1,0.0004784,8.06E-05,0.054999992,-0.905000031,-0.5,-0.5
560475,1992,-0.693147182,-0.063308999,3.071000099,0.550000012,1,-0.069346003,0.006037004,0.560000002,-0.00999999,0.100000001,0.899999976
435552,1992,-0.693147182,-0.008303,4.047999859,0,0,-0.0090348,0.000731801,-0.005,0.005,-0.400000006,0.400000006
500552,1992,-0.693147182,0.007385999,1.25999999,-0.050000001,0,0.008581401,-0.001195402,0.079999998,-0.129999995,0.800000012,-0.800000012
451501,1992,-0.693147182,-0.021634001,3.515000105,-0.100000001,1,-0.025308801,0.0036748,0.064999998,-0.164999992,0.899999976,0.100000024
600404,1992,-0.693147182,0.024542002,1.629999995,-0.050000001,0,0.025957599,-0.001415597,-0.435000002,0.38499999,-0.200000003,0.200000003
439552,1992,-0.693147182,-0.000977,3.049999952,0.050000001,0,-0.000644,-0.000333,0.094999999,-0.044999998,-0.400000006,0.400000006
481565,1992,-0.693147182,-0.000434,1.671000004,-0.5,0,-0.0004725,3.85E-05,-0.5,0,-0.699999988,0.699999988
452530,1992,-0.693147182,-0.039193999,2.635999918,-0.050000001,0,-0.0380225,-0.001171499,-0.050000001,0,0,0
434437,1992,-0.693147182,-0.007625,0.542999983,0.649999976,0,-0.0085134,0.000888401,0.485000014,0.164999962,0,0
520510,1992,-0.693147182,-0.018417001,0.742999971,0.300000012,1,-0.021352099,0.002935098,0.095000006,0.205000013,0.600000024,0.399999976
625551,1992,-0.693147182,0.019768,2.164000034,-0.649999976,1,0.0198351,-6.70999E-05,-0.5,-0.149999976,1,0
439560,1992,-0.693147182,-0.029386001,3.459000111,-0.550000012,-1,-0.029798901,0.0004129,-0.629999995,0.079999983,-0.200000003,-0.800000012
560620,1992,-0.693147182,0.034310002,4.631999969,0.649999976,1,0.0352947,-0.000984699,0.780000031,-0.130000055,0.100000001,0.899999976
552570,1992,-0.693147182,0.008532,0.825999975,0.050000001,0,0.0093815,-0.0008495,-0.519999981,0.569999993,0.300000012,-0.300000012
436620,1992,-0.693147182,0.003755,0,0.75,1,0.0042905,-0.0005355,0.479999989,0.270000011,0.400000006,0.600000024
483500,1992,-0.693147182,-0.011834999,1.453999996,0.150000006,1,-0.013226501,0.001391502,0.075000003,0.075000003,0,1
541615,1992,-0.693147182,-0.011481,4.745999813,0.050000001,0,-0.0112142,-0.0002668,0.389999986,-0.339999974,-0.899999976,0.899999976
517451,1992,-0.693147182,0.002134,3.071000099,0,0,0.0018753,0.0002587,-0.175000012,0.175000012,0.400000006,-0.400000006
560461,1992,-0.693147182,0.035076,2.99000001,0.449999988,1,0.036355998,-0.001279999,0.535000026,-0.085000038,0.200000003,0.800000012
452540,1992,-0.693147182,0.005314001,1.360000014,-0.050000001,-1,0.0066833,-0.001369299,0.164999992,-0.214999989,-2.299999952,1.299999952
437434,1992,-0.693147182,0.007625,0.542999983,-0.649999976,0,0.0085134,-0.000888401,-0.485000014,-0.164999962,0,0
451433,1992,-0.693147182,-0.003638,0.513999999,-0.300000012,0,-0.0042475,0.0006095,-0.150000006,-0.150000006,-0.100000001,0.100000001
450517,1992,-0.693147182,-0.00362,2.878999949,0.349999994,0,-0.0034666,-0.0001534,0.284999996,0.064999998,-0.600000024,0.600000024
436516,1992,-0.693147182,0.002478,2.204999924,0.550000012,0,0.0033708,-0.0008928,0.210000008,0.340000004,-0.300000012,0.300000012
481540,1992,-0.693147182,-0.009619,0.68900001,-0.200000003,-1,-0.010392,0.000773,-0.094999999,-0.105000004,-2.299999952,1.299999952
615471,1992,-0.693147182,0.014129001,2.338000059,-0.150000006,1,0.0152739,-0.001144899,-0.010000002,-0.140000001,0.899999976,0.100000024
439461,1992,-0.693147182,0.005689999,0,-0.100000001,0,0.0065571,-0.000867101,-0.095000006,-0.004999995,0,0
580484,1992,-0.693147182,0.011132,2.400000095,0.200000003,0,0.0123494,-0.0012174,0.424999982,-0.224999979,-0.5,0.5
516404,1992,-0.693147182,0.004781,3.265000105,0.150000006,1,0.0050984,-0.0003174,-0.185000002,0.335000008,0.600000024,0.399999976
501433,1992,-0.693147182,0.017996002,3.871999979,-0.200000003,-1,0.021061299,-0.003065297,-0.215000004,0.015000001,-1,0
517439,1992,-0.693147182,-0.003233,2.384000063,-0.100000001,1,-0.0044919,0.0012589,-0.085000001,-0.015000001,1.299999952,-0.299999952
490651,1992,-0.693147182,-0.015170995,2.601999998,0.150000006,-1,-0.015221098,5.01033E-05,0.195000008,-0.045000002,-0.100000001,-0.899999976
411570,1992,-0.693147182,-0.001509,2.601000071,0,0,-0.0016348,0.0001258,-0.484999985,0.484999985,-0.100000001,0.100000001
572530,1992,-0.693147182,-0.054283999,2.489000082,-0.5,0,-0.053334497,-0.000949502,-0.474999994,-0.025000006,0,0
501615,1992,-0.693147182,-0.000570999,3.407999992,0.100000001,-1,0.0007142,-0.001285199,0.035,0.064999998,-1,0
565435,1992,-0.693147182,-0.000683,3.595999956,0.600000024,0,-0.0008046,0.0001216,0.600000024,0,0.699999988,-0.699999988
570482,1992,-0.693147182,-0.001187,2.403000116,-0.050000001,0,-0.0013036,0.0001166,0.030000003,-0.080000006,0,0
452552,1992,-0.693147182,0.005513001,2.677999973,0.25,0,0.006763401,-0.001250399,0.355000019,-0.105000019,-0.400000006,0.400000006
553452,1992,-0.693147182,-0.007100001,2.696000099,-0.400000006,0,-0.0081343,0.001034299,0.125,-0.524999976,0,0
541590,1992,-0.693147182,0.013706001,1.633000016,-0.800000012,1,0.016669599,-0.002963599,-0.319999993,-0.480000019,0.100000001,0.899999976
590620,1992,-0.693147182,-0.003425,4.69299984,0.850000024,0,-0.0041606,0.0007356,0.850000024,0,-0.100000001,0.100000001
432565,1992,-0.693147182,0.008392001,2.973999977,0.050000001,0,0.009202801,-0.0008108,0.025,0.025,-0.600000024,0.600000024
540451,1992,-0.693147182,0.006543,2.181999922,0.349999994,0,0.0070913,-0.0005483,0.004999998,0.344999999,1.399999976,-1.399999976
590581,1992,-0.693147182,0.000527,1.113999963,0.300000012,0,0.0004963,3.07E-05,0.395000011,-0.094999999,-0.100000001,0.100000001
517438,1992,-0.693147182,-0.000198,3.118000031,-0.100000001,1,-0.000934,0.000736,-0.174999997,0.074999996,0.899999976,0.100000024
461590,1992,-0.693147182,0.002659,4.235000134,-0.649999976,0,0.0030993,-0.0004403,-0.605000019,-0.044999957,0,0
580452,1992,-0.693147182,-0.002419001,3.664999962,0.5,0,-0.0031573,0.000738299,0.344999999,0.155000001,0,0
625482,1992,8.867850304,0.024258001,0,-0.050000001,1,0.024892701,-0.0006347,-0.545000017,0.495000005,0.899999976,0.100000024
651435,1992,-0.693147182,0.053631995,3.069999933,0.150000006,1,0.059812397,-0.006180402,0.105000004,0.045000002,0.699999988,0.300000012
482565,1992,-0.693147182,0.001641,1.86500001,-0.600000024,0,0.0017615,-0.0001205,-0.105000004,-0.495000005,-0.600000024,0.600000024
433420,1992,8.101677895,0.006826,0,-0.449999988,1,0.007515,-0.000689,0.185000002,-0.63499999,1,0
452501,1992,-0.693147182,-0.009777,2.601000071,0.200000003,0,-0.0115342,0.0017572,0.234999999,-0.034999996,0,0
436600,1992,-0.693147182,-0.017283002,1.526000023,0.75,1,-0.0174884,0.000205398,0.460000008,0.289999992,0.5,0.5
560565,1992,-0.693147182,0.037395,0,0,1,0.038994301,-0.001599301,0.13000001,-0.13000001,-0.5,1.5
501434,1992,-0.693147182,0.020653002,2.421000004,-0.550000012,0,0.024117399,-0.003464397,-0.475000024,-0.074999988,0,0
434404,1992,-0.693147182,0.004042,1.296000004,0.600000024,0,0.0044987,-0.0004567,0.195000008,0.405000031,-0.200000003,0.200000003
437570,1992,-0.693147182,0.010794,3.315999985,0,0,0.0120751,-0.0012811,-0.409999996,0.409999996,-0.100000001,0.100000001
572570,1992,-0.693147182,-0.001045,0.305000007,-0.150000006,0,-0.0011231,7.81E-05,-0.680000007,0.529999971,-0.100000001,0.100000001
600433,1992,-0.693147182,0.017843001,1.493999958,-0.300000012,-1,0.0184028,-0.000559799,-0.370000005,0.069999993,-1,0
540553,1992,-0.693147182,0.001786,1.437000036,0.449999988,1,0.001451,0.000335,-0.289999992,0.74000001,2.299999952,-1.299999952
616452,1992,-0.693147182,-0.007433001,2.259000063,-0.200000003,0,-0.0090749,0.001641899,-0.219999999,0.019999996,0,0
625404,1992,-0.693147182,0.026318001,3.236999989,-0.050000001,1,0.027133301,-0.0008153,-0.455000013,0.405000001,0.800000012,0.199999988
450461,1992,-0.693147182,-0.001163,0.825999975,0.150000006,1,-0.0014014,0.0002384,0.105000004,0.045000002,0.699999988,0.300000012
411552,1992,-0.693147182,-0.010040999,2.128999949,-0.050000001,0,-0.0110163,0.000975301,0.035,-0.085000001,-0.400000006,0.400000006
452570,1992,-0.693147182,0.014045001,3.032999992,0.300000012,0,0.0161449,-0.002099899,-0.164999992,0.465000004,-0.100000001,0.100000001
553651,1992,-0.693147182,-0.046915997,3.049999952,-0.300000012,-1,-0.052148499,0.005232502,0.379999995,-0.680000007,-0.699999988,-0.300000012
510484,1992,-0.693147182,0.024929,1.661000013,-0.550000012,0,0.028242901,-0.003313901,-0.075000003,-0.475000024,-0.5,0.5
616570,1992,-0.693147182,0.006612,4.709000111,0.100000001,0,0.00707,-0.000458,-0.38499999,0.484999985,-0.100000001,0.100000001
540435,1992,-0.693147182,0.008502,2.727999926,0.300000012,1,0.0091149,-0.0006129,0.195000008,0.105000004,2.299999952,-1.299999952
553580,1992,-0.693147182,-0.004681,0.972000003,-0.899999976,0,-0.004977,0.000296,-0.219999999,-0.679999948,0,0
451452,1992,-0.693147182,-0.011857001,0.916000009,-0.300000012,1,-0.013774601,0.0019176,-0.170000002,-0.13000001,0.899999976,0.100000024
481530,1992,-0.693147182,-0.054127,2.059000015,-0.200000003,0,-0.053172499,-0.000954501,-0.200000003,0,0,0
553501,1992,-0.693147182,-0.016877001,0.902999997,-0.200000003,0,-0.019668501,0.0027915,0.360000014,-0.560000002,0,0
560438,1992,-0.693147182,0.032421,3.671000004,0.550000012,1,0.033356801,-0.0009358,0.540000021,0.00999999,-0.200000003,1.200000048
616572,1992,-0.693147182,0.007657,4.572999954,0.25,0,0.0081931,-0.0005361,0.295000017,-0.045000017,0,0
471483,1992,-0.693147182,0.006181,0,0,-1,0.0069546,-0.0007736,-0.060000002,0.060000002,-1.100000024,0.100000024
451571,1992,-0.693147182,0.002708,3.494999886,-0.75,1,0.0029139,-0.0002059,-0.534999967,-0.215000033,0.899999976,0.100000024
565438,1992,-0.693147182,-0.004974,3.051000118,0.550000012,0,-0.0056375,0.0006635,0.409999996,0.140000015,0.300000012,-0.300000012
560616,1992,-0.693147182,0.030329,4.919000149,0.550000012,1,0.031466398,-0.001137398,0.590000033,-0.040000021,0.200000003,0.800000012
484615,1992,-0.693147182,-0.023899,2.946000099,0.600000024,-1,-0.026326699,0.002427699,0.190000013,0.410000026,-0.5,-0.5
404437,1992,-0.693147182,-0.011667,0.783999979,0.050000001,0,-0.0130121,0.0013451,0.290000021,-0.240000024,0.200000003,-0.200000003
451553,1992,-0.693147182,-0.004757,3.58100009,0.100000001,1,-0.0056403,0.0008833,-0.294999987,0.394999981,0.899999976,0.100000024
572581,1992,-0.693147182,0.000276,1.281999946,-0.699999988,0,0.0002921,-1.61E-05,-0.560000002,-0.139999986,-0.100000001,0.100000001
580552,1992,-0.693147182,0.003094,1.082999945,0.75,0,0.0036061,-0.0005121,0.699999988,0.050000012,-0.400000006,0.400000006
481434,1992,-0.693147182,-0.004057,0.633000016,-0.5,0,-0.0044921,0.0004351,-0.5,0,0,0
483438,1992,-0.693147182,-0.000437,1.960999966,0.050000001,1,-0.0004432,6.20011E-06,-0.030000001,0.079999998,0.800000012,0.199999988
572625,1992,-0.693147182,-0.026490001,2.898999929,-0.150000006,-1,-0.0273194,0.000829399,-0.105000004,-0.045000002,-1,0
471551,1992,-0.693147182,0.004587,1.75999999,-0.5,0,0.0053298,-0.000742801,-0.349999994,-0.150000006,0.100000001,-0.100000001
517436,1992,-0.693147182,-0.002064,2.194999933,-0.75,0,-0.0032866,0.0012226,-0.414999992,-0.335000008,0.800000012,-0.800000012
571501,1992,-0.693147182,-0.024342,1.773000002,0.649999976,0,-0.028222699,0.003880698,0.600000024,0.049999952,0,0
551439,1992,-0.693147182,-0.001877999,2.802000046,0.550000012,0,-0.0023763,0.000498301,0.349999994,0.200000018,0,0
510481,1992,-0.693147182,0.026311001,2.118000031,-0.100000001,0,0.0298115,-0.003500499,0.105000004,-0.205000013,0,0
560404,1992,-0.693147182,0.037813999,3.875,0.600000024,1,0.0394734,-0.001659401,0.324999988,0.275000036,0,1
439510,1992,-0.693147182,-0.017868001,3.101999998,0.050000001,0,-0.0201436,0.002275599,-0.105000004,0.155000001,0,0
560437,1992,-0.693147182,0.026147,3.21600008,0.649999976,1,0.0264613,-0.000314299,0.61500001,0.034999967,0.200000003,0.800000012
520452,1992,-0.693147182,-0.007039001,3.154000044,0.050000001,1,-0.0086159,0.001576899,-0.060000002,0.109999999,0.600000024,0.399999976
490571,1992,-0.693147182,0.039210003,1.572000027,-0.400000006,0,0.0454816,-0.006271597,-0.425000012,0.025000006,0.600000024,-0.600000024
615625,1992,-0.693147182,-0.001052,2.326999903,0,0,0.0007686,-0.001820599,0.140000001,-0.140000001,0,0
625541,1992,-0.693147182,0.012533,2.874000072,-0.050000001,0,0.0104456,0.002087399,-0.529999971,0.479999959,0.899999976,-0.899999976
404565,1992,-0.693147182,-0.000419,3.255000114,-0.600000024,0,-0.0004791,6.01E-05,-0.195000008,-0.405000031,-0.5,0.5
404501,1992,-0.693147182,-0.024695002,3.711999893,-0.050000001,0,-0.028616101,0.003921099,0.280000001,-0.330000013,0.200000003,-0.200000003
571600,1992,-0.693147182,-0.024189001,4.593999863,0.75,0,-0.025564199,0.001375198,0.754999995,-0.004999995,0,0
450571,1992,-0.693147182,0.001222,3.270999908,-0.400000006,1,0.0013226,-0.0001006,-0.425000012,0.025000006,0.699999988,0.300000012
522501,1992,-0.693147182,-0.025146,0.991999984,-0.100000001,1,-0.0291196,0.0039736,-0.025,-0.075000003,0.300000012,0.699999988
651541,1992,-0.693147182,0.040948994,3.875,0.150000006,0,0.0444084,-0.003459405,-0.375,0.524999976,0.600000024,-0.600000024
432516,1992,-0.693147182,0.00403,2.796000004,0.5,-1,0.0045835,-0.0005535,0.405000001,0.094999999,-0.699999988,-0.300000012
